1766,117,7018,233,1080,106,5895,148,101,341,246,501,4712,138,97,1,
1760,234,7094,608,828,110,6038,148,91,339,236,503,4265,158,87,1,
1749,72,8236,76,756,61,6786,83,66,320,11,93,4068,70,52,1,
1626,250,7205,76,1116,66,5930,167,71,355,228,522,4698,74,105,11,
1764,11,8229,151,901,11,6086,84,34,341,242,418,4047,162,14,5,
1235,113,8378,382,1031,33,6478,128,10,251,204,179,4000,67,10,1,
1663,94,7973,380,1130,57,6128,76,105,274,250,162,4038,83,76,11,
1701,233,7101,53,979,49,6215,158,51,339,197,468,4752,109,94,1,
1438,250,7834,330,1266,52,6101,143,39,336,171,334,4052,112,31,11,
1696,180,7177,56,982,55,6288,103,40,301,207,459,4823,95,37,1,
1721,210,8078,678,634,11,5954,130,25,325,211,487,4014,11,10,1,
1385,114,8827,649,11,11,6805,11,10,269,39,266,4069,23,10,1,
1772,250,6946,257,1096,125,6102,159,105,351,163,513,4378,167,105,11,
1582,12,8027,20,1610,13,6434,16,97,332,100,165,4070,11,10,1,
1167,50,8778,112,1111,87,5925,11,65,326,208,492,4093,18,56,1,
1730,45,8768,753,1729,13,6048,113,64,310,200,11,5024,133,58,1,
1513,11,6321,316,551,17,6441,44,69,339,245,33,4052,37,10,1,
382,64,4062,40,33,34,4060,36,34,27,93,56,4013,28,28,10,
231,11,4467,11,59,11,4000,11,10,54,48,65,4000,11,10,1,
1728,91,7182,133,1021,81,6280,42,60,317,211,444,4823,30,56,1,
562,11,4000,11,38,15,4023,11,10,42,207,48,4000,11,10,1,
325,11,4269,19,11,11,4014,11,10,60,213,16,4004,11,14,1,
332,14,4316,11,11,11,4041,11,10,35,55,47,4063,26,10,7,
425,20,4079,27,53,16,4006,21,36,26,237,11,4000,21,20,2,
485,11,4024,44,13,25,4022,20,30,41,52,64,4082,33,53,1,
395,13,4212,13,48,14,4002,13,52,63,14,49,4046,46,12,8,
452,34,4023,51,23,17,4022,19,14,30,226,13,4012,35,18,11,
442,45,4028,12,11,21,4037,18,47,24,236,28,4000,29,21,1,
486,32,4004,36,11,36,4016,35,14,56,208,26,4006,23,10,1,
366,39,4181,11,11,11,4000,11,13,31,217,40,4047,11,10,1,
535,11,4014,26,11,18,4029,11,10,35,231,20,4009,29,10,1,
400,62,4030,59,36,30,4033,34,29,82,46,55,4022,29,42,11,
334,17,4164,59,47,21,4012,54,18,60,19,14,4129,22,19,11,
400,55,4044,21,81,62,4052,16,26,58,51,67,4000,18,48,1,
470,61,4016,28,40,14,4003,27,13,15,250,30,4003,14,13,3,
401,33,4044,63,56,48,4026,55,23,36,52,47,4035,22,48,11,
360,57,4044,11,176,11,4052,16,75,28,71,50,4024,11,10,4,
442,48,4024,34,31,11,4000,48,38,50,210,32,4000,21,10,1,
549,17,4005,14,17,51,4037,44,17,64,81,55,4005,16,19,9,
373,41,4137,13,13,13,4003,37,39,48,238,18,4002,13,10,2,
400,18,4111,19,29,48,4008,19,14,20,228,30,4006,14,28,8,
539,11,4000,11,12,14,4010,53,10,49,204,53,4002,17,14,1,
547,11,4000,11,36,11,4000,11,10,25,194,113,4009,11,10,1,
525,11,4112,11,11,11,4000,11,10,50,215,11,4000,11,10,1,
540,11,4000,11,11,11,4192,11,10,11,11,11,4148,11,10,1,
337,11,4228,62,11,11,4000,25,10,31,219,33,4000,11,10,1,
398,59,4014,66,67,68,4016,29,41,68,24,57,4023,32,27,11,
235,68,4342,30,12,13,4058,11,33,44,36,66,4000,23,21,8,
425,54,4000,11,99,20,4000,11,10,52,204,12,4078,11,12,1,
278,11,4331,56,11,11,4000,11,58,50,50,60,4051,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
11,11,4000,11,11,11,4000,11,10,11,11,11,4000,11,10,1,
660,16,5993,156,152,11,4000,11,10,104,157,108,4017,36,10,1,
631,87,5928,157,26,52,4026,45,42,90,164,87,4023,44,29,11,
543,11,6140,174,67,11,4000,11,10,237,149,11,4056,11,10,1,
571,11,6039,182,90,22,4020,33,19,83,134,180,4020,27,10,1,
637,26,5952,172,41,125,4040,26,19,36,206,59,4020,52,20,11,
565,34,6128,138,39,15,4024,21,21,162,195,32,4024,24,19,1,
407,11,6337,158,68,11,4000,11,10,131,137,131,4000,19,10,1,
492,154,6092,162,16,19,4042,25,14,169,178,15,4020,16,17,11,
658,18,6070,184,56,13,4000,11,10,207,153,40,4000,11,10,1,
628,56,5864,394,11,11,4000,11,10,205,110,120,4000,11,10,1,
759,11,6046,129,71,11,4002,11,10,136,172,57,4000,16,10,1,
583,28,6091,154,29,26,4012,50,17,21,229,31,4012,126,22,11,
863,91,5734,233,19,50,4000,38,27,104,180,35,4000,12,55,1,
522,11,5981,84,674,11,4000,11,10,83,11,11,4000,11,21,1,
547,11,6191,185,15,12,4018,11,18,162,137,72,4003,41,15,4,
686,42,5884,302,15,16,4005,17,15,248,102,74,4007,13,13,3,
875,93,5735,183,73,18,4011,38,14,75,211,56,4011,23,15,11,
546,11,6141,210,11,11,4000,11,84,91,135,169,4000,11,10,1,
845,77,5796,170,33,59,4014,17,14,20,188,150,4012,25,21,1,
561,20,6074,185,16,25,4012,16,18,73,156,161,4076,18,27,4,
864,135,5756,153,11,11,4000,11,10,185,120,30,4134,11,10,1,
827,117,5651,261,131,49,4000,11,10,75,186,39,4062,12,10,1,
766,141,5716,156,69,47,4004,80,18,122,212,16,4001,33,50,11,
629,15,6032,170,20,15,4003,20,17,240,122,16,4107,17,16,3,
479,15,6194,228,11,11,4006,13,10,46,227,168,4000,23,10,1,
821,11,6023,108,18,11,4073,50,15,45,229,11,4001,15,10,1,
582,11,5960,283,175,11,4000,11,10,205,109,63,4000,11,10,1,
612,21,6035,163,54,22,4011,55,26,90,211,80,4010,20,21,11,
647,36,6010,228,11,11,4000,11,10,133,163,11,4149,11,10,1,
586,39,6003,179,44,45,4026,11,12,120,189,127,4000,45,10,6,
774,83,5823,134,22,29,4032,74,54,58,223,65,4015,21,24,11,
526,11,6341,137,19,11,4000,11,10,11,194,141,4000,11,18,1,
774,39,6007,125,12,11,4027,34,10,27,222,48,4028,47,30,1,
598,11,6070,213,11,11,4000,11,10,163,134,187,4000,11,11,1,
508,219,5943,181,155,11,4009,11,10,11,190,162,4000,21,10,1,
545,97,6030,273,11,11,4000,16,10,260,93,74,4000,11,10,1,
1003,114,5660,133,11,11,4027,25,10,148,158,18,4100,13,10,1,
647,47,6078,138,30,11,4000,25,10,285,39,110,4000,11,10,1,
580,11,6044,210,11,11,4030,11,35,37,169,241,4000,11,40,1,
639,13,6015,160,17,79,4010,34,29,146,130,89,4027,20,26,8,
531,18,6140,180,11,35,4024,35,25,241,73,65,4033,11,19,1,
492,11,6316,143,20,15,4023,11,10,119,156,91,4000,11,23,1,
696,40,5961,172,11,15,4000,43,11,258,15,198,4000,11,10,1,
602,11,6008,184,11,45,4000,11,36,296,51,96,4000,80,10,1,
348,29,6457,154,24,11,4019,34,25,32,232,28,4000,32,16,1,
378,11,6436,207,11,11,4000,11,10,26,194,122,4000,11,13,1,
594,16,6009,180,150,16,4004,27,34,36,187,103,4036,15,29,6,
616,106,5899,249,11,11,4000,11,15,199,154,15,4044,86,25,1,
787,39,5962,131,15,41,4008,21,10,85,146,137,4014,29,14,3,
535,11,6014,66,571,11,4042,11,10,57,11,81,4000,11,10,1,
816,13,6026,113,19,66,4000,11,10,52,186,106,4000,11,12,1,
607,89,5976,185,128,49,4000,11,30,72,198,14,4027,22,24,10,
675,11,6010,240,26,11,4010,11,12,13,242,111,4007,38,17,8,
378,19,6414,120,11,12,4070,39,52,11,222,70,4002,11,10,1,
713,53,5845,264,19,19,4009,19,22,17,148,252,4021,18,16,7,
718,149,5863,235,13,26,4003,13,12,155,131,93,4001,12,12,6,
701,38,5913,146,77,11,4047,61,62,61,190,56,4023,14,36,6,
600,47,6115,121,42,32,4030,24,25,110,192,22,4008,25,45,4,
596,53,5997,157,43,25,4004,39,13,150,120,131,4016,35,52,11,
473,12,6235,188,16,13,4000,13,12,216,115,94,4000,41,12,2,
430,67,6282,206,11,33,4011,11,10,75,161,123,4000,11,10,1,
519,11,6229,186,35,11,4000,11,10,64,132,212,4000,11,10,1,
516,33,6125,217,36,13,4022,36,28,120,198,33,4018,17,20,10,
611,21,6025,167,47,20,4012,53,98,29,238,51,4010,25,24,11,
699,16,5982,208,24,18,4052,68,17,97,183,21,4009,17,25,6,
674,29,5957,194,36,11,4152,11,25,98,173,45,4003,11,13,10,
775,94,5790,255,18,29,4000,26,14,122,102,195,4000,11,10,1,
568,49,6068,202,27,28,4009,21,24,57,204,72,4038,43,21,11,
620,44,6049,150,26,39,4015,26,30,46,166,150,4020,28,22,11,
713,11,5969,290,11,11,4000,11,10,89,175,130,4000,11,10,1,
799,31,5884,133,43,25,4036,20,20,176,124,34,4064,26,16,11,
782,42,5912,137,77,27,4002,21,24,124,149,81,4013,30,13,8,
611,27,6077,137,12,25,4015,44,20,148,158,32,4085,35,10,6,
711,58,5935,179,11,31,4004,47,15,296,60,61,4009,14,10,1,
481,53,6180,207,11,36,4012,33,27,119,146,73,4029,11,22,2,
556,11,6250,211,19,11,4000,11,10,11,223,78,4000,40,10,1,
535,11,6161,228,26,11,4001,13,14,201,157,52,4002,14,12,4,
414,18,6309,194,22,17,4015,15,20,64,158,140,4013,15,17,11,
542,11,6097,262,11,11,4077,11,10,103,180,105,4000,11,10,1,
587,94,6095,126,21,13,4074,32,66,17,226,41,4008,20,17,5,
791,20,5968,135,66,29,4006,19,24,21,217,99,4004,16,16,11,
658,19,5998,238,11,20,4000,11,10,205,92,158,4000,11,10,1,
700,18,5950,227,29,31,4014,30,24,91,187,23,4045,34,28,11,
855,41,5876,141,19,34,4000,25,10,165,153,81,4020,11,10,1,
859,176,5716,231,26,31,4010,20,23,18,229,24,4009,28,36,6,
641,12,6089,310,12,13,4001,13,11,71,185,58,4001,12,11,2,
594,80,5951,325,11,41,4000,11,11,78,181,24,4109,14,10,2,
792,143,5714,204,83,57,4002,40,10,163,157,53,4000,11,10,3,
543,74,6086,140,12,26,4020,65,32,71,188,72,4067,34,11,1,
619,11,5961,381,20,11,4015,26,10,62,170,134,4000,11,10,1,
763,13,5958,168,19,26,4002,49,19,184,182,18,4005,15,17,4,
787,18,5966,157,19,16,4012,19,17,188,159,22,4011,20,20,11,
447,11,6384,140,11,11,4033,11,10,62,203,21,4076,11,10,1,
716,13,6044,134,89,12,4002,11,12,108,138,121,4014,12,13,3,
592,47,6034,160,34,53,4025,45,35,41,205,57,4025,41,37,11,
817,54,5833,128,49,55,4042,33,23,135,155,24,4053,19,16,6,
636,42,6067,148,11,11,4000,11,10,211,170,103,4000,11,10,1,
885,152,5767,134,11,11,4000,20,10,190,128,86,4000,37,10,1,
589,11,6175,252,11,11,4010,11,35,11,219,57,4028,11,10,1,
437,11,6252,307,11,11,4009,11,10,152,164,27,4018,11,10,1,
618,21,6067,144,16,18,4006,24,17,126,173,105,4059,15,22,11,
498,11,6245,228,11,35,4032,11,31,22,246,39,4000,19,10,4,
735,160,5850,171,38,51,4000,11,10,142,174,30,4014,11,44,1,
591,11,5978,340,32,11,4047,11,10,230,80,79,4000,11,10,1,
470,37,6206,187,19,24,4012,20,16,178,123,22,4075,22,20,11,
614,26,5990,199,37,48,4009,39,90,83,185,42,4020,23,26,11,
799,119,5746,168,56,48,4018,23,26,146,134,61,4020,42,27,9,
619,11,6209,146,11,29,4000,11,32,31,250,31,4019,11,31,1,
566,24,6124,166,22,22,4010,24,22,190,126,21,4065,29,20,11,
491,26,6188,176,28,33,4012,58,36,79,226,30,4002,23,24,10,
723,11,5961,188,11,11,4000,11,10,125,194,42,4133,11,10,1,
735,14,6035,146,27,24,4013,23,25,91,161,81,4020,35,10,2,
650,97,5989,162,15,11,4000,11,26,160,161,20,4113,11,15,1,
610,11,5970,265,11,11,4000,16,10,204,97,146,4069,11,10,1,
527,92,6061,231,96,30,4000,11,10,79,175,88,4000,11,30,1,
383,30,6422,115,27,28,4015,26,19,140,167,26,4003,19,20,2,
400,11,6447,133,11,11,4000,11,21,11,217,131,4016,11,10,1,
433,19,6402,109,15,23,4000,38,31,127,195,14,4005,12,13,6,
538,80,5946,84,625,11,4000,11,10,93,11,11,4000,11,10,1,
616,11,6023,365,11,11,4000,11,10,86,197,64,4015,11,10,1,
584,15,6037,148,84,15,4045,64,22,102,166,49,4050,16,43,2,
560,54,6053,274,28,13,4009,11,24,118,161,79,4020,20,17,1,
640,29,6141,137,30,24,4018,27,36,29,224,27,4018,26,25,11,
707,87,5936,192,61,11,4000,11,10,130,168,97,4010,11,10,1,
642,25,5947,140,63,30,4018,97,52,46,222,83,4012,28,26,11,
603,40,5976,167,104,11,4095,11,30,185,120,75,4000,11,10,4,
658,52,5932,166,11,14,4063,53,42,235,119,75,4000,11,10,1,
826,81,5792,140,104,22,4015,21,23,113,184,38,4015,38,19,11,
769,104,5676,367,25,11,4022,38,10,69,177,140,4011,11,10,2,
639,15,5976,230,11,11,4000,11,10,223,62,138,4094,11,10,1,
529,11,6190,211,11,26,4017,11,12,84,216,35,4000,39,45,5,
481,40,6290,119,36,11,4000,82,44,89,188,27,4000,24,10,1,
653,61,5891,172,18,68,4026,41,27,91,170,149,4018,22,24,11,
619,42,6013,152,18,15,4000,11,56,204,138,132,4020,11,10,1,
736,16,5959,180,16,11,4007,15,14,199,118,143,4003,13,11,1,
649,24,5923,276,24,26,4014,11,23,208,154,87,4001,11,10,1,
528,11,6158,149,153,11,4000,11,10,155,150,11,4073,11,10,1,
730,74,5909,196,77,11,4000,11,10,184,113,62,4043,11,10,1,
595,11,6224,200,14,11,4043,13,12,13,244,32,4003,12,12,3,
537,22,6175,252,11,28,4000,11,10,141,157,76,4000,11,10,1,
586,23,6093,173,69,42,4024,15,25,67,187,59,4027,33,18,1,
754,104,5892,160,26,24,4005,22,23,101,159,112,4016,19,19,6,
739,29,5897,171,30,35,4023,25,25,136,33,129,4013,121,25,11,
590,27,6018,272,11,47,4090,13,11,134,154,27,4020,13,13,2,
787,12,5984,122,17,18,4006,62,19,130,168,76,4005,13,19,4,
369,26,6445,159,14,33,4003,14,16,50,225,13,4021,13,30,11,
404,12,6372,140,48,27,4016,13,10,144,187,43,4000,12,11,3,
600,36,5982,177,46,17,4000,148,19,82,189,41,4076,18,10,1,
860,48,5833,198,12,11,4000,11,10,178,92,142,4025,11,10,1,
530,16,6180,155,67,18,4005,14,10,279,82,48,4000,18,19,1,
699,61,5883,253,11,11,4000,11,10,159,121,20,4181,11,10,1,
663,16,5989,228,82,11,4000,11,36,162,136,86,4000,11,10,1,
574,31,6067,156,31,41,4024,41,57,99,218,25,4012,24,31,11,
702,49,5982,141,17,18,4005,20,17,17,206,116,4077,21,43,11,
700,65,5917,154,42,22,4174,28,36,20,23,130,4029,49,42,11,
570,12,6104,150,13,18,4135,14,12,12,238,123,4013,14,10,4,
772,66,5963,186,11,11,4000,11,10,84,160,137,4005,15,10,1,
707,32,6050,162,11,11,4000,61,10,107,194,16,4008,50,22,1,
662,77,5996,215,37,25,4020,11,20,42,228,35,4019,31,23,1,
850,11,5963,158,15,11,4000,11,10,101,190,100,4000,11,10,1,
460,36,6237,185,11,65,4000,30,10,196,107,76,4000,11,17,1,
685,11,5957,280,11,24,4000,11,10,131,122,178,4000,11,10,1,
623,64,5912,257,16,25,4011,57,22,158,165,46,4038,11,36,1,
453,14,6271,159,23,18,4005,26,21,28,169,177,4008,24,35,11,
511,138,6017,268,49,11,4018,11,17,20,192,161,4000,11,17,1,
685,41,5996,220,16,17,4028,34,42,19,229,15,4034,14,45,7,
504,24,6203,138,20,23,4012,38,23,131,161,23,4018,89,24,11,
541,21,6111,181,19,20,4011,74,24,124,167,83,4006,29,20,11,
670,39,5894,210,92,36,4017,11,10,87,174,117,4006,66,10,3,
782,32,6001,144,24,11,4010,11,10,11,224,60,4063,11,47,1,
650,14,6039,155,26,12,4033,27,56,134,116,152,4000,12,13,3,
662,90,5955,242,20,54,4003,11,10,87,178,92,4000,21,10,7,
549,11,6069,293,11,11,4000,11,10,45,132,278,4000,11,10,1,
722,82,5806,250,23,33,4037,21,18,39,196,96,4029,20,59,11,
690,11,5967,198,58,19,4004,41,10,52,182,68,4104,14,23,1,
681,47,5884,191,39,33,4028,27,71,77,232,29,4030,31,31,11,
635,19,5988,207,32,36,4006,36,22,224,143,31,4011,18,26,8,
610,30,6010,155,11,19,4128,69,33,24,230,23,4000,74,25,1,
678,32,5928,204,83,28,4018,28,30,31,250,54,4020,29,27,2,
863,88,5808,138,28,22,4014,19,23,57,191,100,4012,17,51,11,
511,32,6166,141,48,32,4013,16,21,118,160,102,4010,32,29,11,
458,11,6286,200,11,18,4002,15,20,147,135,112,4005,11,10,1,
740,36,5870,224,27,19,4032,46,30,44,228,63,4014,28,38,3,
751,90,5838,211,96,11,4000,11,10,11,226,11,4154,11,10,1,
570,114,6031,198,11,11,4000,11,10,226,117,121,4000,11,10,1,
567,91,6043,180,29,37,4016,23,19,122,176,54,4009,53,22,1,
616,11,6021,253,13,31,4051,11,10,63,189,119,4000,43,10,1,
575,18,6045,313,18,19,4007,68,16,42,250,23,4007,17,16,8,
274,21,6636,123,12,12,4000,11,10,144,160,11,4006,11,10,1,
776,100,5895,166,11,11,4020,11,10,18,195,207,4000,11,10,1,
597,11,6082,243,11,74,4000,11,10,179,108,94,4000,11,10,1,
599,36,5992,277,14,16,4006,11,15,228,61,156,4003,12,12,4,
399,39,6326,173,49,65,4070,20,32,45,58,78,4025,39,17,7,
607,38,6074,204,14,14,4018,36,10,87,183,11,4078,34,33,1,
635,11,6121,189,41,22,4000,31,44,52,226,45,4000,11,13,1,
998,117,5655,157,62,14,4000,30,10,206,107,49,4000,13,23,1,
621,142,6079,146,11,11,4000,11,10,220,99,70,4000,11,10,1,
602,31,5961,218,62,28,4015,38,29,102,176,27,4085,27,30,11,
596,28,5998,187,52,25,4016,28,16,70,183,60,4101,49,22,11,
490,130,6106,162,48,35,4000,11,10,11,199,175,4037,11,10,7,
1753,238,8987,769,1752,117,6826,152,59,342,164,474,5448,152,89,1,
1770,246,8998,790,1613,114,7337,167,105,89,250,522,5042,164,105,11,
1772,250,8969,792,1772,125,7718,167,105,355,250,522,4243,167,105,11,
1739,247,8989,770,1755,120,6948,131,72,351,230,496,5250,119,100,6,
1772,250,8935,792,1772,125,6382,167,105,355,250,522,5613,167,105,11,
1762,232,8985,778,1764,110,7123,156,96,342,239,505,4978,156,92,5,
1772,250,8947,792,1766,125,6673,167,59,355,233,522,5405,141,105,11,
1768,242,8984,755,1767,113,6403,155,90,292,243,501,5829,94,85,2,
1772,250,9000,792,1772,125,7056,167,105,355,250,522,4874,167,105,11,
1772,250,8944,792,1772,125,6762,167,105,157,240,522,5432,167,105,11,
1758,239,8987,782,1766,117,6565,158,24,345,241,433,5649,161,96,2,
1772,250,9000,713,1772,125,6417,167,105,355,250,483,5646,152,105,11,
1764,241,8986,785,1767,121,6617,161,97,350,245,514,5411,162,98,4,
1772,231,9000,765,1772,83,6723,79,105,355,250,522,5404,167,84,11,
1764,246,8993,787,1770,118,6415,159,102,346,242,514,5603,159,102,3,
1744,248,8995,772,1771,121,6746,164,101,352,250,521,5264,164,103,7,
1772,250,9000,792,1772,125,6841,167,105,355,250,522,5089,167,105,11,
1772,250,8983,792,1772,125,7180,167,105,355,250,522,4767,167,105,11,
1721,229,8999,792,1772,125,6468,165,105,355,157,521,5643,159,103,9,
1772,250,9000,792,1772,125,6633,167,105,355,250,522,5297,167,105,11,
1772,250,8998,792,1645,125,6624,165,105,355,250,230,5818,78,105,11,
1733,250,9000,768,1772,75,6778,138,62,337,224,368,5535,167,105,11,
1753,236,8983,776,1765,107,6583,159,94,350,224,499,5614,141,38,1,
1772,250,9000,773,1772,125,6741,138,105,355,235,522,5252,167,105,11,
1720,250,9000,792,1772,125,6612,167,105,355,250,522,5370,167,105,11,
1772,200,9000,792,1772,125,6793,167,105,355,202,518,5322,121,68,11,
1766,246,8995,779,1695,122,6712,163,102,346,245,514,5377,160,98,3,
1768,244,8994,756,1712,119,7229,124,98,347,243,508,4925,157,98,1,
1762,206,9000,792,1772,125,6603,167,105,290,226,522,5470,167,105,11,
1772,250,9000,792,1772,125,7005,167,105,302,250,522,4978,167,105,11,
1755,228,8994,788,1772,125,6571,167,105,355,58,329,5815,167,83,11,
1756,232,8985,782,1754,116,6432,159,94,347,230,446,5748,146,95,1,
1772,250,8967,792,1772,100,6646,167,105,355,204,522,5388,167,105,11,
1772,250,9000,792,1772,125,6689,167,105,355,250,522,5241,167,105,11,
1772,250,9000,792,1772,125,6943,167,105,355,250,522,4987,167,105,11,
1766,236,8987,745,1763,115,6594,165,91,339,245,411,5616,149,100,1,
